Time,Velocity,Acceleration,LongitudeGPS,LatitudeGPS,TrackID
1616624556.8,63.76380313649811,-0.3118552472060186,-86.6835432,36.063529200000005,387.0
1616624556.9,63.6573694087357,-0.3368634020182338,-86.6835303,36.0635165,387.0
1616624557.0,63.57204128525026,-0.359760937507521,-86.68351729999999,36.063504,387.0
1616624557.1,63.42207947898563,-0.3799228102159773,-86.6835043,36.0634917,387.0
1616624557.2,63.33747019879448,-0.3968083482548969,-86.6834913,36.0634792,387.0
1616624557.3,63.18009076121113,-0.4099571479755665,-86.6834785,36.0634667,387.0
1616624557.8,62.675281039220586,-0.4084028762447892,-86.683414,36.0634042,387.0
1616624557.9,62.590393830543626,-0.3931151074934161,-86.6834012,36.0633917,387.0
1616624558.0,62.49517816716055,-0.3725458684752537,-86.6833882,36.0633793,387.0
1616624558.1,62.330138112046335,-0.3466823960107305,-86.68337530000001,36.063367,387.0
1616624559.3,62.13,0.2523592302082371,-86.6832217,36.0632175,387.0
1616624559.4,62.263837323471925,0.3068334989015793,-86.6832088,36.06320529999999,387.0
1616624559.5,62.35663268180538,0.3585554427823236,-86.68319620000001,36.063193,387.0
1616624559.9,62.88038262600092,0.5276553520280476,-86.6831458,36.0631442,387.0
1616624560.0,63.04706105197817,0.558798462818846,-86.6831333,36.0631318,387.0
1616624560.1,63.21408401089172,0.5851874301049594,-86.6831208,36.0631197,387.0
1616624560.9,64.41330872228947,0.648010794898471,-86.6830215,36.0630225,387.0
1616624561.0,64.57559602156535,0.6429987572081205,-86.6830093,36.0630103,387.0
1616624561.1,64.65,0.6366622828579952,-86.6829968,36.0629983,387.0
1616624561.2,64.78027853477926,0.6294241072464875,-86.6829843,36.0629863,387.0
1616624561.3,64.91777377751447,0.62165421531382,-86.68297199999999,36.0629742,387.0
1616624561.4,65.03964594878482,0.6136596528088107,-86.6829595,36.0629622,387.0
1616624561.5,65.22582672749027,0.6056790644976833,-86.682947,36.06295,387.0
1616624561.6,65.3,0.5978824441984457,-86.6829343,36.062938,387.0
1616624561.7,65.43988606872688,0.5903749140146093,-86.6829218,36.062926,387.0
1616624561.8,65.52030342935528,0.5832060616756793,-86.68290920000001,36.0629138,387.0
1616624561.9,65.6060846294602,0.576380492601335,-86.6828967,36.062901700000005,387.0
1616624562.0,65.82106184452579,0.5698729837668708,-86.682884,36.0628895,387.0
1616624562.1,65.90224115240048,0.5636404741181389,-86.68287135,36.06287725,387.0
1616624562.2,65.98342046027516,0.557637269811831,-86.68285870000001,36.062865,387.0
1616624562.3,66.09847578032625,0.5518226914255808,-86.682846,36.0628527,387.0
1616624562.4,66.2,0.5461714065672794,-86.6828333,36.0628403,387.0
1616624562.5,66.34905535136322,0.540673509066921,-86.68282070000001,36.0628278,387.0
1616624562.6,66.47842700384338,0.5353384356847163,-86.6828077,36.0628155,387.0
1616624562.7,66.53063661154839,0.5301883556995861,-86.682795,36.0628032,387.0
1616624563.1,66.96569842480147,0.5121626724269056,-86.6827433,36.0627532,387.0
1616624563.2,67.04645036408886,0.5084765398206756,-86.68273029999999,36.0627407,387.0
1616624563.3,67.16749246698144,0.505167637709899,-86.6827173,36.0627282,387.0
1616624563.4,67.30810079075368,0.502246626629811,-86.6827042,36.0627157,387.0
1616624563.5,67.32409903205229,0.4997113274778995,-86.68269120000001,36.062703000000006,387.0
1616624563.6,67.47372979122413,0.4975521894631233,-86.68267800000001,36.0626905,387.0
1616624563.7,67.59396213482522,0.4957449964411974,-86.6826648,36.0626778,387.0
1616624563.8,67.66563860016451,0.4942570976290312,-86.6826517,36.0626652,387.0
1616624563.9,67.85935385761282,0.4930372113144299,-86.6826383,36.062652500000006,387.0
1616624564.0,67.94543313958887,0.4920231652175005,-86.6826252,36.0626398,387.0
1616624564.1,68.03279024297646,0.4911285015163113,-86.682612,36.062627,387.0
1616624564.2,68.153797051012,0.4902531678941558,-86.68259870000001,36.0626143,387.0
1616624564.3,68.27011554812688,0.489267152759248,-86.6825853,36.0626017,387.0
1616624569.1,66.45718808841771,-2.041311907624652,-86.681922,36.0619657,387.0
1616624569.2,65.88331336617873,-2.147535376705494,-86.6819078,36.06195220000001,387.0
1616624569.3,65.22597372427205,-2.235275928714576,-86.6818935,36.061938700000006,387.0
1616624569.4,64.67245784442532,-2.301502985113796,-86.68187929999999,36.061925,387.0
1616624569.5,63.96366823223917,-2.3440047720199084,-86.6818652,36.0619117,387.0
1616624569.6,63.33639360369212,-2.361550030063433,-86.681851,36.0618982,387.0
1616624569.7,62.760581301413296,-2.353986547372049,-86.6818368,36.0618845,387.0
1616624569.8,62.13975691937425,-2.3222515800086625,-86.6818228,36.061871,387.0
1616624569.9,61.7218656853244,-2.268311695113011,-86.6818087,36.0618575,387.0
1616624570.0,61.28539945496272,-2.195014805142241,-86.6817947,36.061844,387.0
1616624570.1,60.96300131027481,-2.105895788016605,-86.6817807,36.0618305,387.0
1616624570.2,60.62737421080202,-2.0049233708123264,-86.6817667,36.061817,387.0
1616624570.3,60.34402438696855,-1.8962456701353705,-86.6817527,36.0618035,387.0
1616624571.1,58.83896986370339,-1.132382482735569,-86.6816422,36.0616975,387.0
1616624571.2,58.65894277417914,-1.0721634339904256,-86.6816287,36.0616845,387.0
1616624571.3,58.462050546268266,-1.0188531867938646,-86.68161529999999,36.0616717,387.0
1616624571.7,57.77312264591868,-0.843202214328863,-86.6815632,36.0616218,387.0
1616624571.8,57.58899520318581,-0.80062881382047,-86.6815503,36.0616097,387.0
1616624571.9,57.44749181977213,-0.7558107100468983,-86.68153769999999,36.0615975,387.0
1616624573.2,56.64,0.0944132721252254,-86.6813807,36.0614458,387.0
1616624573.3,56.76462967280641,0.1551670654759035,-86.68136899999999,36.0614343,387.0
1616624573.7,57.15957467880822,0.3288278686806511,-86.68132220000001,36.061389,387.0
1616624574.1,57.63175185585786,0.3621768869013359,-86.681276,36.0613442,387.0
1616624574.2,57.76574777658215,0.3472869357846144,-86.6812645,36.06133320000001,387.0
1616624574.3,57.87631762114937,0.3237362134220756,-86.681253,36.061322,387.0
1616624574.7,58.00504542773949,0.1579465522233523,-86.6812078,36.0612778,387.0
1616624575.2,57.870000000000005,-0.1366669067028572,-86.6811513,36.0612228,387.0
1616624575.3,57.8306977767797,-0.1972401832159296,-86.68114,36.0612118,387.0
1616624575.4,57.7712209804632,-0.2563547156082595,-86.6811287,36.0612008,387.0
1616624575.5,57.70315921730936,-0.3133249372746775,-86.6811173,36.06118970000001,387.0
1616624575.6,57.50988602175422,-0.3675586810197111,-86.6811058,36.0611787,387.0
1616624575.7,57.41242748339005,-0.4185869569686069,-86.6810945,36.0611675,387.0
1616624575.8,57.29,-0.466060221113726,-86.6810832,36.061156200000006,387.0
1616624575.9,57.19357330561657,-0.5097805889760807,-86.6810715,36.0611453,387.0
1616624576.0,56.96554688002352,-0.5496995970817329,-86.68106,36.0611342,387.0
1616624576.1,56.83,-0.5859458857996691,-86.6810485,36.061123,387.0
1616624576.2,56.71786069651741,-0.6188165976164811,-86.681037,36.0611118,387.0
1616624576.3,56.45,-0.6487916779302343,-86.6810253,36.0611005,387.0
1616624576.4,56.2751578676376,-0.6765118708368161,-86.6810137,36.0610893,387.0
1616624576.5,56.1737691943128,-0.7027736746131749,-86.681002,36.061078,387.0
1616624576.6,56.06019318851753,-0.728490579837713,-86.68099029999999,36.06106679999999,387.0
1616624576.7,55.950911648946594,-0.7546663799295488,-86.6809787,36.0610555,387.0
1616624576.8,55.7588442789698,-0.7823389548200752,-86.6809668,36.061044200000005,387.0
1616624576.9,55.59714768392371,-0.8125318701915845,-86.6809552,36.061033,387.0
1616624577.0,55.46350829919254,-0.8461819939817592,-86.6809433,36.0610218,387.0
1616624577.1,55.31612152536019,-0.884073130855124,-86.6809315,36.0610108,387.0
1616624577.2,55.15144543405945,-0.9267548531881488,-86.6809198,36.0609995,387.0
1616624577.3,54.97323490150805,-0.9744719856991784,-86.6809082,36.0609882,387.0
1616624578.2,52.48004989612373,-1.4764618550356403,-86.6808032,36.060889200000005,387.0
1616624578.3,51.98792831886853,-1.5073476186816497,-86.6807917,36.0608782,387.0
1616624579.3,49.20240460600587,-1.277997679354673,-86.6806787,36.06077020000001,387.0
1616624580.2,47.46104923772183,-1.0073568580744847,-86.6805803,36.0606757,387.0
1616624582.2,45.19486455530507,0.2992993446180624,-86.6803803,36.0604827,387.0
1616624583.8,49.00740437840185,1.3371878685322356,-86.6802313,36.060339500000005,387.0
1616624584.8,51.64792704111175,1.3483136459520892,-86.68013979999999,36.0602518,387.0
1616624589.8,52.597788485434215,-0.0293060289681242,-86.6796175,36.0597483,387.0
1616624590.2,52.58619666802113,0.010679386580748,-86.6795743,36.05970670000001,387.0
1616624596.4,53.5061574432014,0.0610125717674603,-86.678915,36.059074200000005,387.0
1616624596.6,53.51157125265039,0.0659000110905258,-86.6788935,36.0590537,387.0
1616624597.8,53.89361219238636,0.2824789153141837,-86.6787647,36.0589298,387.0
1616624603.0,59.09213498071184,0.3464236132645291,-86.6781902,36.0583765,387.0
1616624606.6,64.46410709149448,1.030340117049304,-86.6777627,36.0579635,387.0
1616624607.4,65.85731787258656,0.7301752595124371,-86.67766280000001,36.05787120000001,387.0
1616624607.6,66.13749122438857,0.6327159095989701,-86.677638,36.0578475,387.0
1616624621.9,61.75589067116927,-1.2351701430445738,-86.6756695,36.0559503,387.0
1616624622.0,61.56009179494422,-1.1875277415114331,-86.675656,36.0559372,387.0
1616624624.3,56.84755008778044,-1.6709133327654175,-86.67536070000001,36.0556497,387.0
1616624624.4,56.49232865078472,-1.7319681937700329,-86.6753485,36.0556378,387.0
1616624624.5,56.05737133808393,-1.7854860628250973,-86.6753363,36.0556258,387.0
1616624625.5,52.07530641111779,-1.7952244554235568,-86.67521629999999,36.0555088,387.0
1616624625.6,51.84706631532719,-1.7647068806559596,-86.67520429999999,36.0554973,387.0
1616624625.7,51.57696058483534,-1.7355761837849577,-86.67519250000001,36.05548579999999,387.0
1616624626.2,50.08986378155772,-1.6456852649026794,-86.6751342,36.05542929999999,387.0
1616624626.3,49.79614350818853,-1.6401356792633122,-86.6751227,36.055418200000005,387.0
1616624626.4,49.4867381677654,-1.6376678853998987,-86.6751112,36.055407200000005,387.0
1616624626.5,49.15965995182069,-1.637489152283392,-86.6750998,36.0553962,387.0
1616624626.6,48.82793951367513,-1.6387900864742977,-86.6750885,36.0553852,387.0
1616624626.7,48.54886469096083,-1.6408052687857215,-86.6750773,36.0553743,387.0
1616624628.1,44.13330244789185,-1.475738887221347,-86.6749287,36.0552307,387.0
1616624628.2,43.810868615416624,-1.434039901300172,-86.6749185,36.0552208,387.0
1616624628.3,43.55470234765505,-1.386247792430854,-86.6749083,36.0552112,387.0
1616624629.1,41.83162221203376,-0.8020137712061576,-86.6748297,36.0551355,387.0
1616624629.6,41.46565509286377,-0.3395458387897104,-86.67478270000001,36.0550903,387.0
1616624629.7,41.39520876136709,-0.245687121207235,-86.6747735,36.0550813,387.0
1616624629.8,41.31412290705041,-0.1518928947702582,-86.67476429999999,36.0550727,387.0
1616624629.9,41.26784023342877,-0.0583023546112569,-86.6747553,36.0550638,387.0
1616624630.4,41.47512342593029,0.3939837267635002,-86.6747108,36.0550208,387.0
1616624633.4,45.823966140019735,0.1285220382057115,-86.6744582,36.054776200000006,387.0
1616624634.0,45.69317274994332,-0.0793531860466381,-86.67440500000001,36.05472520000001,387.0
1616624636.3,44.36654013035041,-0.2754271761092953,-86.6741895,36.054526,387.0
1616624637.9,42.865277378457485,-0.375334092007283,-86.67403879999999,36.0543903,387.0
1616624640.4,41.82612573139957,0.40287285324808,-86.67380779999999,36.05418770000001,387.0
1616624640.8,42.451717563123786,0.6966762193595437,-86.6737715,36.05415670000001,387.0
1616624642.8,47.33000018400618,1.1320115608483912,-86.67359,36.0540047,387.0
1616624659.5,42.04265427608912,0.8654266835442317,-86.67174250000001,36.0526503,387.0
1616624660.1,43.37051048346423,0.9748640413353484,-86.6716827,36.052612,387.0
1616624660.4,44.13492472579371,1.0070165997119536,-86.671653,36.0525932,387.0
1616624666.3,53.88677477576524,0.6554489262187018,-86.6709788,36.0521823,387.0
1616624667.3,55.64837557750954,0.9123265065751776,-86.6708453,36.0521043,387.0
1616624667.7,56.36767448928841,0.9024462971887935,-86.6707915,36.0520727,387.0
1616624669.9,59.07104149654814,0.7138748167124103,-86.670486,36.0518945,387.0
1616624672.5,59.46912545052688,-0.3251101265813039,-86.6701018,36.0516703,387.0
1616624673.5,58.57839289376061,-0.2902473922632704,-86.66995,36.0515825,387.0
1616624674.5,58.388266380455896,-0.0385056870606446,-86.6697982,36.0514943,387.0
1616624675.1,58.38971795721493,0.0403604234972511,-86.6697077,36.051442,387.0
1616624675.7,58.55025348437658,0.118343519883983,-86.6696183,36.0513898,387.0
1616624676.9,59.29020059110065,0.327271165897209,-86.66944079999999,36.0512862,387.0
1616624678.2,60.55936330912421,0.5066530852898964,-86.669248,36.0511738,387.0
1616624678.9,61.36185042699302,0.5257825225381257,-86.669143,36.0511132,387.0
1616624679.9,62.43686249287933,0.497928789828917,-86.66899129999999,36.0510253,387.0
1616624682.1,63.84012178552265,0.0688159768509507,-86.66864860000001,36.05082575,387.0
1616624683.3,63.853700051798135,0.010515297467174,-86.6684563,36.0507138,387.0
1616624688.7,67.34958404185741,0.4449766588667028,-86.6675787,36.050203,387.0
1616624689.5,68.12274995447096,0.4232179801184638,-86.6674457,36.0501252,387.0
1616624690.5,69.12486015211358,0.4456969306273082,-86.6672775,36.0500267,387.0
1616624692.7,71.8403362830194,0.6683405982231718,-86.6668973,36.0498053,387.0
1616624693.1,72.3890475321095,0.7208782996751362,-86.6668268,36.0497645,387.0
1616624693.7,73.25002752924983,0.8484327080635368,-86.66672,36.0497027,387.0
1616624696.7,80.09651195655186,1.215514032119282,-86.6661688,36.04938129999999,387.0
1616624704.0,80.41997997683418,-0.7560068194954073,-86.664654,36.0485,387.0
1616624705.1,78.76248592768012,-0.5670451614658816,-86.6644222,36.048366,387.0
1616624707.6,78.19475208853207,0.035233030968579,-86.6639142,36.0480705,387.0
1616624708.1,78.44621493530302,0.1123230012939611,-86.6638152,36.0480127,387.0
1616624709.1,79.06549909782481,0.4302792273667132,-86.6636177,36.047897,387.0
1616624709.5,79.63877006439162,0.6072508546805035,-86.6635385,36.0478508,387.0
1616624713.9,86.99083774603322,0.3935447489538474,-86.662642,36.0473293,387.0
1616624717.4,90.8500196274454,0.2881237142780758,-86.6618727,36.0468855,387.0
1616624717.6,90.85790553766498,0.2029808366958153,-86.6618277,36.0468598,387.0
1616624717.7,90.86570668373412,0.1617676595172965,-86.6618052,36.0468468,387.0
1616624754.6,90.7590810640116,0.0275815572490628,-86.653524,36.0420217,387.0
1616624760.2,78.85259952126681,-2.343809375546713,-86.6522535,36.0412685,387.0
1616624760.3,78.32433406368808,-2.28964288443882,-86.6522312,36.0412553,387.0
1616624760.4,77.9244794425838,-2.2295945024350576,-86.6522088,36.0412425,387.0
1616624760.5,77.51861528363334,-2.16511310136979,-86.65218670000002,36.0412295,387.0
1616624764.1,70.4025573675855,-0.2309954848465728,-86.6514598,36.0408078,387.0
1616624766.9,71.01943837186039,0.2346976345348022,-86.6509585,36.040511200000005,387.0
1616624770.9,73.32729458735164,0.5530377726181219,-86.6502447,36.0400872,387.0
1616624771.0,73.36,0.5829656050803784,-86.6502265,36.0400765,387.0
1616624775.3,80.20329426694536,0.1574600151156876,-86.6494223,36.0396073,387.0
1616624776.5,79.7311611022496,-0.1049214760672497,-86.6491915,36.0394708,387.0
1616624776.9,79.54930283204125,-0.1131000566069645,-86.6491143,36.039428,387.0
1616624781.1,81.27547964290298,0.1365163171224711,-86.6482922,36.0389103,387.0
1616624788.1,83.0638190926802,-0.1175327775867959,-86.6469678,36.0379262,387.0
1616624788.8,83.10478570837965,0.007035399300846,-86.6468398,36.0378185,387.0
1616624790.3,83.38329302476012,0.034568378218175,-86.6465705,36.0375865,387.0
1616624842.0,99.32232742310396,0.0515848238084732,-86.63701429999999,36.0290195,387.0
1616624842.1,99.34754242787034,0.0484547939115827,-86.6369937,36.0290008,387.0
1616624842.2,99.2990925537443,0.0468180011501168,-86.63697320000001,36.0289823,387.0
1616624842.3,99.3598391841176,0.0466164622982448,-86.63695229999999,36.0289638,387.0
1616624842.4,99.31019532850704,0.0477716852628195,-86.6369317,36.0289453,387.0
1616624842.5,99.32644759217216,0.0501806245477119,-86.6369108,36.0289268,387.0
1616624842.6,99.3386614515428,0.0537114203634901,-86.6368902,36.0289083,387.0
1616624842.7,99.36130847994568,0.0582043453973569,-86.6368693,36.02888970000001,387.0
1616624842.8,99.35,0.0634735289654067,-86.6368487,36.028871200000005,387.0
1616624842.9,99.35984876111849,0.0693168366876179,-86.63682779999999,36.0288525,387.0
1616624843.0,99.46882076245691,0.0755233352312421,-86.63680699999999,36.028834,387.0
1616624843.1,99.49395960912052,0.0818892957763289,-86.6367862,36.0288155,387.0
1616624843.2,99.53407589644937,0.0882251866300164,-86.6367653,36.0287968,387.0
1616624843.3,99.5541110812006,0.0943706135937718,-86.63674449999999,36.0287783,387.0
1616624843.4,99.6076829979586,0.1001935126290951,-86.6367237,36.0287597,387.0
1616624843.5,99.64326007969454,0.1055984096602799,-86.6367028,36.0287412,387.0
1616624843.6,99.66814100766288,0.1105153126798596,-86.636682,36.0287225,387.0
1616624843.7,99.71960162661463,0.1149017085776264,-86.636661,36.028704,387.0
1616624843.8,99.75568125899449,0.1187255172759139,-86.6366402,36.028685499999995,387.0
1616624843.9,99.7888199643174,0.1219665127264994,-86.6366192,36.028667,387.0
1616624844.0,99.8141946943062,0.1246010230018471,-86.6365983,36.02864829999999,387.0
1616624844.1,99.8798457918552,0.126608533328151,-86.6365775,36.0286298,387.0
1616624844.2,99.89370088510216,0.1279631233509546,-86.6365567,36.0286112,387.0
1616624844.3,99.95350697051668,0.1286460643429881,-86.6365358,36.0285925,387.0
1616624844.4,99.99373803076408,0.1286429040770877,-86.636515,36.028574,387.0
1616624844.5,100.0761088077662,0.1279573531926225,-86.6364942,36.028555299999994,387.0
1616624844.6,100.075324770511,0.1266086353411794,-86.63647320000001,36.028536700000004,387.0
1616624844.7,100.08188804712246,0.1246404783343867,-86.63645229999999,36.028518,387.0
1616624844.8,100.14495388656673,0.1221139850997566,-86.6364315,36.0284995,387.0
1616624844.9,100.18478232465294,0.119108966374635,-86.63641070000001,36.0284808,387.0
1616624845.0,100.2222321062743,0.1157119340135144,-86.6363897,36.0284622,387.0
1616624845.1,100.25773911798396,0.1120122213498144,-86.6363688,36.028443700000004,387.0
1616624845.2,100.31510320008142,0.1080888758652277,-86.6363478,36.028425,387.0
1616624845.3,100.33481389803978,0.104007056106269,-86.6363272,36.02840629999999,387.0
1616624845.4,100.37952059401148,0.0998086288056438,-86.6363062,36.0283877,387.0
1616624845.5,100.3515704852664,0.0955135595976373,-86.6362852,36.02836920000001,387.0
1616624845.6,100.39692041586164,0.0911167923483757,-86.6362642,36.0283505,387.0
1616624845.7,100.42666574456516,0.0865959717379116,-86.63624329999999,36.0283318,387.0
1616624845.8,100.43571127789528,0.0819136881276087,-86.6362223,36.02831320000001,387.0
1616624845.9,100.49954747149116,0.0770292879401377,-86.6362013,36.0282945,387.0
1616624846.0,100.52874287212428,0.0719029648759171,-86.63618050000001,36.0282757,387.0
1616624846.1,100.53857100431964,0.066507476034993,-86.63615970000001,36.028257,387.0
1616624846.2,100.55581068313954,0.0608299995920185,-86.6361387,36.0282383,387.0
1616624846.3,100.5493626934942,0.0548799364621749,-86.6361178,36.0282195,387.0
1616624846.4,100.57206842756467,0.0486859670908289,-86.6360968,36.0282008,387.0
1616624846.5,100.60624066551306,0.042298373088998,-86.636076,36.028182,387.0
1616624846.6,100.57035204339388,0.0357814707477321,-86.636055,36.0281632,387.0
1616624846.7,100.542856060256,0.0292118189289591,-86.63603420000001,36.028144299999994,387.0
1616624846.8,100.56388536784466,0.0226687571018137,-86.63601329999999,36.0281255,387.0
1616624846.9,100.54796915376872,0.0162318857676243,-86.6359923,36.0281067,387.0
1616624847.0,100.54908027389412,0.0099733838418497,-86.6359713,36.028087799999994,387.0
1616624847.1,100.57,0.0039581288259582,-86.6359503,36.028069,387.0
1616624847.2,100.59888742731174,-0.0017596943828395,-86.6359295,36.0280502,387.0
1616624847.3,100.5069262462418,-0.0071323909919139,-86.6359085,36.028031299999995,387.0
1616624847.4,100.57726652440051,-0.0121177820325444,-86.6358875,36.0280125,387.0
1616624847.5,100.62375918034272,-0.0166719597873742,-86.6358665,36.0279935,387.0
1616624847.6,100.56837227130028,-0.0207460069131788,-86.6358457,36.0279747,387.0
1616624847.7,100.52119578223152,-0.0242782692063362,-86.6358247,36.0279557,387.0
1616624847.8,100.50378116956423,-0.0271915581210856,-86.6358037,36.0279368,387.0
1616624847.9,100.51457843084096,-0.0293875113170926,-86.63578249999999,36.027918,387.0
1616624848.0,100.44552792361876,-0.0307465293926022,-86.6357617,36.0278992,387.0
1616624848.1,100.4501083798152,-0.0311259276635975,-86.6357407,36.02788029999999,387.0
1616624848.2,100.46155941367958,-0.0303639744317904,-86.6357195,36.0278613,387.0
1616624848.3,100.44,-0.0282826998545629,-86.6356985,36.0278425,387.0
1616624848.4,100.41,-0.0246967644167446,-86.6356775,36.0278237,387.0
1616624848.5,100.36197285417396,-0.0194211340614632,-86.6356565,36.0278048,387.0
1616624848.6,100.36760984360626,-0.0122847296223401,-86.6356353,36.027786,387.0
1616624848.7,100.36,-0.0031420266513694,-86.63561429999999,36.027767,387.0
1616624848.8,100.3391133317983,0.0081102721078803,-86.6355933,36.027748200000005,387.0
1616624848.9,100.296431968222,0.0215207792385503,-86.63557220000001,36.0277292,387.0
1616624849.0,100.30449797230511,0.037068068698066,-86.6355512,36.0277102,387.0
1616624849.1,100.31540693462452,0.0546527208388102,-86.6355302,36.027691299999994,387.0
1616624849.2,100.3347769915834,0.0740895431531859,-86.635509,36.027672499999994,387.0
1616624849.3,100.3703645682411,0.0951099191243866,-86.635488,36.0276535,387.0
1616624849.4,100.4028298575456,0.1173669334477655,-86.635467,36.0276347,387.0
1616624849.5,100.37310509698608,0.1404507037944563,-86.6354458,36.0276158,387.0
1616624849.6,100.50338838912224,0.1639070941448504,-86.6354248,36.027597,387.0
1616624849.7,100.60501173858444,0.1872624828399718,-86.63540400000001,36.0275778,387.0
1616624849.8,100.66560670958935,0.2100502009065793,-86.63538299999999,36.0275588,387.0
1616624849.9,100.6955907857104,0.2318349952609218,-86.635362,36.0275398,387.0
1616624850.0,100.7877640354504,0.25223681389862,-86.6353408,36.027521,387.0
1616624850.1,100.9023034877668,0.2709431647599392,-86.63531979999999,36.02750220000001,387.0
1616624850.2,101.0043948658624,0.2877208715029856,-86.635299,36.0274833,387.0
1616624850.3,101.03040556681628,0.3024087425091917,-86.6352778,36.0274643,387.0
1616624850.4,101.09518170360757,0.3149147352231635,-86.6352568,36.0274455,387.0
1616624850.5,101.2018955214231,0.3251900911719147,-86.63523570000001,36.0274268,387.0
1616624850.6,101.27740953856367,0.3332184119667289,-86.6352145,36.0274082,387.0
1616624850.7,101.33310844686648,0.3389808708272434,-86.6351935,36.0273892,387.0
1616624850.8,101.41832897278064,0.3424497460165239,-86.6351723,36.0273705,387.0
1616624850.9,101.59,0.3435576810192148,-86.6351515,36.0273515,387.0
1616624851.0,101.64042920930233,0.3422076566196556,-86.6351303,36.0273327,387.0
1616624851.1,101.71,0.3382557718667257,-86.6351093,36.027313799999995,387.0
1616624851.2,101.80407943635105,0.3315426977064043,-86.63508829999999,36.027295200000005,387.0
1616624851.3,101.89402124516091,0.3218912010231746,-86.63506729999999,36.0272762,387.0
1616624851.4,101.96453831041258,0.3091544169914196,-86.6350463,36.0272572,387.0
1616624851.5,102.08271449656677,0.293220767294252,-86.6350252,36.0272385,387.0
1616624851.6,102.20841085014888,0.2740666426636748,-86.6350042,36.0272197,387.0
1616624851.7,102.2790183693682,0.2517567185162896,-86.63498320000001,36.0272008,387.0
1616624851.8,102.28841452876296,0.2264863511886067,-86.6349622,36.027182,387.0
1616624851.9,102.39610597681298,0.1985667230213049,-86.634941,36.027163,387.0
1616624852.0,102.40545100316592,0.1684463118471794,-86.63492,36.0271442,387.0
1616624852.1,102.40966247243011,0.1366770867072719,-86.6348988,36.0271252,387.0
1616624852.2,102.46635067801957,0.1039128112212898,-86.6348778,36.0271063,387.0
1616624852.3,102.4967554472585,0.0708613702199061,-86.6348567,36.0270873,387.0
1616624852.4,102.38453468265958,0.0382663357791376,-86.6348355,36.0270685,387.0
1616624852.5,102.40954533414062,0.0068569875208774,-86.6348142,36.0270495,387.0
1616624852.6,102.39825295918916,-0.0226757071406904,-86.634793,36.027030700000005,387.0
1616624852.7,102.30952966352096,-0.0497189485820069,-86.6347717,36.0270117,387.0
1616624852.8,102.24461604781602,-0.07375766900989,-86.6347505,36.0269927,387.0
1616624852.9,102.23720699640236,-0.0943965052604235,-86.63472929999999,36.0269735,387.0
1616624853.0,102.17591182913472,-0.1113700767312041,-86.63470799999999,36.026954499999995,387.0
1616624853.1,102.12846743541247,-0.1245461084806572,-86.6346867,36.0269355,387.0
1616624853.2,102.10722294689684,-0.1339268685191277,-86.6346653,36.0269163,387.0
1616624853.3,102.00082011000568,-0.1396372004864028,-86.63464379999999,36.0268973,387.0
1616624853.4,101.92222506993954,-0.1419197941672266,-86.63462270000001,36.026878,387.0
1616624853.5,101.8824047496128,-0.1411128267101369,-86.6346012,36.026859,387.0
1616624853.6,101.80093695443132,-0.1376410777599611,-86.6345798,36.026839700000004,387.0
1616624853.7,101.75667243092091,-0.1319867000632086,-86.6345583,36.0268207,387.0
1616624853.8,101.73462323737442,-0.1246772705166383,-86.6345368,36.026801500000005,387.0
1616624853.9,101.78829419755483,-0.1162527222620848,-86.6345155,36.02678220000001,387.0
1616624854.0,101.74048509494936,-0.1072522790226158,-86.63449399999999,36.026763,387.0
1616624854.1,101.69996848573,-0.0981816815200236,-86.6344725,36.026743700000004,387.0
1616624854.2,101.74551833186923,-0.0895029077523219,-86.634451,36.0267245,387.0
1616624854.3,101.683981211413,-0.0816068416767502,-86.63442950000001,36.0267053,387.0
1616624854.4,101.63177090356626,-0.0748103416792505,-86.63440820000001,36.026686,387.0
1616624854.5,101.62,-0.0693383853271203,-86.6343865,36.026666799999994,387.0
1616624854.6,101.6144978944852,-0.0653311067706065,-86.6343652,36.0266477,387.0
1616624854.7,101.63,-0.0628362614878813,-86.6343437,36.0266283,387.0
1616624854.8,101.55891660363086,-0.0618255705747285,-86.6343223,36.026609,387.0
1616624854.9,101.5472779773418,-0.0621952700088221,-86.63430079999999,36.0265898,387.0
1616624855.0,101.54281561238224,-0.0637889630834508,-86.6342795,36.02657070000001,387.0
1616624855.1,101.46315336872118,-0.0664030898578799,-86.6342582,36.026551299999994,387.0
1616624855.2,101.44379045045552,-0.0698136429373787,-86.6342367,36.026532200000005,387.0
1616624855.3,101.41170443619087,-0.0737844201879357,-86.6342153,36.0265128,387.0
1616624855.4,101.42923923357664,-0.0780960917652198,-86.634194,36.0264937,387.0
1616624855.5,101.39550258945386,-0.0825558678592192,-86.63417270000001,36.0264745,387.0
1616624855.6,101.35200180443296,-0.0870271454912797,-86.63415129999998,36.026455299999995,387.0
1616624855.7,101.3121874430472,-0.0914377835025156,-86.6341302,36.0264362,387.0
1616624855.8,101.24564718412016,-0.095806043999386,-86.6341087,36.026416999999995,387.0
1616624855.9,101.21135689905084,-0.1002415854553671,-86.6340875,36.02639779999999,387.0
1616624856.0,101.1450317128578,-0.1049606654707254,-86.6340662,36.0263787,387.0
1616624856.1,101.12771672605608,-0.1102724173971183,-86.6340447,36.0263595,387.0
1616624856.2,101.0313184950853,-0.1165769258045355,-86.6340235,36.0263405,387.0
